aggregation_period,int_id,intersection_name,px,classification,dir,period_name,volume
Aug 2018,13467569,Bathurst St / Adelaide St W,1883,Cyclists,EB,Afternoon (12:00-17:00),71
Aug 2018,13467569,Bathurst St / Adelaide St W,1883,Cyclists,EB,AM Peak Period (07:00-10:00),757
Aug 2018,13467569,Bathurst St / Adelaide St W,1883,Cyclists,EB,Evening (17:00-22:00),147
Aug 2018,13467569,Bathurst St / Adelaide St W,1883,Cyclists,EB,Morning (08:00-12:00),602
Aug 2018,13467569,Bathurst St / Adelaide St W,1883,Cyclists,EB,PM Peak Period (16:00-19:00),219
Aug 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,EB,Afternoon (12:00-17:00),48
Aug 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,EB,AM Peak Period (07:00-10:00),189
Aug 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,EB,Evening (17:00-22:00),116
Aug 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,EB,Morning (08:00-12:00),160
Aug 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,EB,PM Peak Period (16:00-19:00),164
Aug 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,WB,Afternoon (12:00-17:00),66
Aug 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,WB,AM Peak Period (07:00-10:00),116
Aug 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,WB,Evening (17:00-22:00),257
Aug 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,WB,Morning (08:00-12:00),96
Aug 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,WB,PM Peak Period (16:00-19:00),323
Aug 2018,13467569,Bathurst St / Adelaide St W,1883,Vehicles,EB,Afternoon (12:00-17:00),528
Aug 2018,13467569,Bathurst St / Adelaide St W,1883,Vehicles,EB,AM Peak Period (07:00-10:00),2111
Aug 2018,13467569,Bathurst St / Adelaide St W,1883,Vehicles,EB,Evening (17:00-22:00),1173
Aug 2018,13467569,Bathurst St / Adelaide St W,1883,Vehicles,EB,Morning (08:00-12:00),1512
Aug 2018,13467569,Bathurst St / Adelaide St W,1883,Vehicles,EB,PM Peak Period (16:00-19:00),1701
Aug 2018,13467722,Bathurst St / King St W,201,Cyclists,EB,Afternoon (12:00-17:00),44
Aug 2018,13467722,Bathurst St / King St W,201,Cyclists,EB,AM Peak Period (07:00-10:00),249
Aug 2018,13467722,Bathurst St / King St W,201,Cyclists,EB,Evening (17:00-22:00),103
Aug 2018,13467722,Bathurst St / King St W,201,Cyclists,EB,Morning (08:00-12:00),196
Aug 2018,13467722,Bathurst St / King St W,201,Cyclists,EB,PM Peak Period (16:00-19:00),148
Aug 2018,13467722,Bathurst St / King St W,201,Cyclists,WB,Afternoon (12:00-17:00),89
Aug 2018,13467722,Bathurst St / King St W,201,Cyclists,WB,AM Peak Period (07:00-10:00),48
Aug 2018,13467722,Bathurst St / King St W,201,Cyclists,WB,Evening (17:00-22:00),269
Aug 2018,13467722,Bathurst St / King St W,201,Cyclists,WB,Morning (08:00-12:00),43
Aug 2018,13467722,Bathurst St / King St W,201,Cyclists,WB,PM Peak Period (16:00-19:00),357
Aug 2018,13467722,Bathurst St / King St W,201,Pedestrians,EB,Afternoon (12:00-17:00),521
Aug 2018,13467722,Bathurst St / King St W,201,Pedestrians,EB,AM Peak Period (07:00-10:00),1446
Aug 2018,13467722,Bathurst St / King St W,201,Pedestrians,EB,Evening (17:00-22:00),1262
Aug 2018,13467722,Bathurst St / King St W,201,Pedestrians,EB,Morning (08:00-12:00),1154
Aug 2018,13467722,Bathurst St / King St W,201,Pedestrians,EB,PM Peak Period (16:00-19:00),1783
Aug 2018,13467722,Bathurst St / King St W,201,Pedestrians,WB,Afternoon (12:00-17:00),505
Aug 2018,13467722,Bathurst St / King St W,201,Pedestrians,WB,AM Peak Period (07:00-10:00),1026
Aug 2018,13467722,Bathurst St / King St W,201,Pedestrians,WB,Evening (17:00-22:00),1721
Aug 2018,13467722,Bathurst St / King St W,201,Pedestrians,WB,Morning (08:00-12:00),856
Aug 2018,13467722,Bathurst St / King St W,201,Pedestrians,WB,PM Peak Period (16:00-19:00),2225
Aug 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,Afternoon (12:00-17:00),47
Aug 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,AM Peak Period (07:00-10:00),120
Aug 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,Evening (17:00-22:00),139
Aug 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,Morning (08:00-12:00),89
Aug 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,PM Peak Period (16:00-19:00),186
Aug 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,Afternoon (12:00-17:00),130
Aug 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,AM Peak Period (07:00-10:00),177
Aug 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,Evening (17:00-22:00),325
Aug 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,Morning (08:00-12:00),136
Aug 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,PM Peak Period (16:00-19:00),455
Aug 2018,13467856,Spadina Ave / Front St W,272,Cyclists,EB,Afternoon (12:00-17:00),7
Aug 2018,13467856,Spadina Ave / Front St W,272,Cyclists,EB,AM Peak Period (07:00-10:00),48
Aug 2018,13467856,Spadina Ave / Front St W,272,Cyclists,EB,Evening (17:00-22:00),28
Aug 2018,13467856,Spadina Ave / Front St W,272,Cyclists,EB,Morning (08:00-12:00),36
Aug 2018,13467856,Spadina Ave / Front St W,272,Cyclists,EB,PM Peak Period (16:00-19:00),35
Aug 2018,13467856,Spadina Ave / Front St W,272,Cyclists,WB,Afternoon (12:00-17:00),12
Aug 2018,13467856,Spadina Ave / Front St W,272,Cyclists,WB,AM Peak Period (07:00-10:00),7
Aug 2018,13467856,Spadina Ave / Front St W,272,Cyclists,WB,Evening (17:00-22:00),40
Aug 2018,13467856,Spadina Ave / Front St W,272,Cyclists,WB,Morning (08:00-12:00),5
Aug 2018,13467856,Spadina Ave / Front St W,272,Cyclists,WB,PM Peak Period (16:00-19:00),51
Aug 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,EB,Afternoon (12:00-17:00),153
Aug 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,EB,AM Peak Period (07:00-10:00),450
Aug 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,EB,Evening (17:00-22:00),454
Aug 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,EB,Morning (08:00-12:00),362
Aug 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,EB,PM Peak Period (16:00-19:00),607
Aug 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,Afternoon (12:00-17:00),132
Aug 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,AM Peak Period (07:00-10:00),239
Aug 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,Evening (17:00-22:00),462
Aug 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,Morning (08:00-12:00),199
Aug 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,PM Peak Period (16:00-19:00),594
Aug 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,Afternoon (12:00-17:00),366
Aug 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,AM Peak Period (07:00-10:00),1317
Aug 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,Evening (17:00-22:00),816
Aug 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,Morning (08:00-12:00),979
Aug 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,PM Peak Period (16:00-19:00),1182
Aug 2018,13467856,Spadina Ave / Front St W,272,Vehicles,WB,Afternoon (12:00-17:00),660
Aug 2018,13467856,Spadina Ave / Front St W,272,Vehicles,WB,AM Peak Period (07:00-10:00),1241
Aug 2018,13467856,Spadina Ave / Front St W,272,Vehicles,WB,Evening (17:00-22:00),1312
Aug 2018,13467856,Spadina Ave / Front St W,272,Vehicles,WB,Morning (08:00-12:00),919
Aug 2018,13467856,Spadina Ave / Front St W,272,Vehicles,WB,PM Peak Period (16:00-19:00),1972
Aug 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,Afternoon (12:00-17:00),4
Aug 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,AM Peak Period (07:00-10:00),13
Aug 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,Evening (17:00-22:00),11
Aug 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,Morning (08:00-12:00),8
Aug 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,PM Peak Period (16:00-19:00),15
Aug 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,Afternoon (12:00-17:00),13
Aug 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,AM Peak Period (07:00-10:00),4
Aug 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,Evening (17:00-22:00),37
Aug 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,Morning (08:00-12:00),2
Aug 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,PM Peak Period (16:00-19:00),50
Aug 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,Afternoon (12:00-17:00),9
Aug 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,AM Peak Period (07:00-10:00),37
Aug 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,Evening (17:00-22:00),35
Aug 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,Morning (08:00-12:00),30
Aug 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,PM Peak Period (16:00-19:00),45
Aug 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,Afternoon (12:00-17:00),17
Aug 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,AM Peak Period (07:00-10:00),18
Aug 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,Evening (17:00-22:00),66
Aug 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,Morning (08:00-12:00),13
Aug 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,PM Peak Period (16:00-19:00),83
Aug 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,Afternoon (12:00-17:00),263
Aug 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,AM Peak Period (07:00-10:00),1482
Aug 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,Evening (17:00-22:00),507
Aug 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,Morning (08:00-12:00),1090
Aug 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,PM Peak Period (16:00-19:00),770
Aug 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,Afternoon (12:00-17:00),427
Aug 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,AM Peak Period (07:00-10:00),582
Aug 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,Evening (17:00-22:00),763
Aug 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,Morning (08:00-12:00),447
Aug 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,PM Peak Period (16:00-19:00),1189
Baseline,13466110,Queen St E / Jarvis St,6,Cyclists,EB,14 Hour,292
Baseline,13466110,Queen St E / Jarvis St,6,Cyclists,EB,24 Hour,371
Baseline,13466110,Queen St E / Jarvis St,6,Cyclists,EB,Afternoon (12:00-17:00),129
Baseline,13466110,Queen St E / Jarvis St,6,Cyclists,EB,AM Peak Period (07:00-10:00),30
Baseline,13466110,Queen St E / Jarvis St,6,Cyclists,EB,Evening (17:00-22:00),139
Baseline,13466110,Queen St E / Jarvis St,6,Cyclists,EB,Midday (10:00-16:00),125
Baseline,13466110,Queen St E / Jarvis St,6,Cyclists,EB,Morning (08:00-12:00),52
Baseline,13466110,Queen St E / Jarvis St,6,Cyclists,EB,PM Peak Period (16:00-19:00),115
Baseline,13466110,Queen St E / Jarvis St,6,Cyclists,WB,14 Hour,233
Baseline,13466110,Queen St E / Jarvis St,6,Cyclists,WB,24 Hour,276
Baseline,13466110,Queen St E / Jarvis St,6,Cyclists,WB,Afternoon (12:00-17:00),98
Baseline,13466110,Queen St E / Jarvis St,6,Cyclists,WB,AM Peak Period (07:00-10:00),56
Baseline,13466110,Queen St E / Jarvis St,6,Cyclists,WB,Evening (17:00-22:00),57
Baseline,13466110,Queen St E / Jarvis St,6,Cyclists,WB,Midday (10:00-16:00),112
Baseline,13466110,Queen St E / Jarvis St,6,Cyclists,WB,Morning (08:00-12:00),68
Baseline,13466110,Queen St E / Jarvis St,6,Cyclists,WB,PM Peak Period (16:00-19:00),47
Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,14 Hour,2198
Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,24 Hour,2616
Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,Afternoon (12:00-17:00),932
Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,AM Peak Period (07:00-10:00),329
Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,Evening (17:00-22:00),844
Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,Midday (10:00-16:00),979
Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,Morning (08:00-12:00),544
Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,PM Peak Period (16:00-19:00),718
Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,14 Hour,2218
Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,24 Hour,2541
Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,Afternoon (12:00-17:00),863
Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,AM Peak Period (07:00-10:00),473
Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,Evening (17:00-22:00),652
Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,Midday (10:00-16:00),976
Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,Morning (08:00-12:00),676
Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,PM Peak Period (16:00-19:00),599
Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,EB,14 Hour,5040
Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,EB,24 Hour,6730
Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,EB,Afternoon (12:00-17:00),2042
Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,EB,AM Peak Period (07:00-10:00),771
Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,EB,Evening (17:00-22:00),1988
Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,EB,Midday (10:00-16:00),2265
Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,EB,Morning (08:00-12:00),1213
Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,EB,PM Peak Period (16:00-19:00),1483
Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,WB,14 Hour,5232
Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,WB,24 Hour,6427
Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,WB,Afternoon (12:00-17:00),1530
Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,WB,AM Peak Period (07:00-10:00),1668
Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,WB,Evening (17:00-22:00),1539
Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,WB,Midday (10:00-16:00),1926
Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,WB,Morning (08:00-12:00),1952
Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,WB,PM Peak Period (16:00-19:00),1136
Baseline,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,14 Hour,1003
Baseline,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,24 Hour,1084
Baseline,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,Afternoon (12:00-17:00),198
Baseline,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,AM Peak Period (07:00-10:00),543
Baseline,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,Evening (17:00-22:00),181
Baseline,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,Midday (10:00-16:00),243
Baseline,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,Morning (08:00-12:00),552
Baseline,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,PM Peak Period (16:00-19:00),165
Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,14 Hour,1418
Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,24 Hour,1637
Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,Afternoon (12:00-17:00),572
Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,AM Peak Period (07:00-10:00),222
Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,Evening (17:00-22:00),595
Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,Midday (10:00-16:00),587
Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,Morning (08:00-12:00),325
Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,PM Peak Period (16:00-19:00),509
Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,14 Hour,1596
Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,24 Hour,1762
Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,Afternoon (12:00-17:00),591
Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,AM Peak Period (07:00-10:00),482
Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,Evening (17:00-22:00),407
Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,Midday (10:00-16:00),655
Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,Morning (08:00-12:00),568
Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,PM Peak Period (16:00-19:00),369
Baseline,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,14 Hour,14041
Baseline,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,24 Hour,17339
Baseline,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,Afternoon (12:00-17:00),4801
Baseline,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,AM Peak Period (07:00-10:00),3578
Baseline,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,Evening (17:00-22:00),4178
Baseline,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,Midday (10:00-16:00),5667
Baseline,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,Morning (08:00-12:00),4300
Baseline,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,PM Peak Period (16:00-19:00),3067
Baseline,13466418,Bay St / Queen St W,64,Cyclists,EB,14 Hour,223
Baseline,13466418,Bay St / Queen St W,64,Cyclists,EB,24 Hour,277
Baseline,13466418,Bay St / Queen St W,64,Cyclists,EB,Afternoon (12:00-17:00),81
Baseline,13466418,Bay St / Queen St W,64,Cyclists,EB,AM Peak Period (07:00-10:00),68
Baseline,13466418,Bay St / Queen St W,64,Cyclists,EB,Evening (17:00-22:00),66
Baseline,13466418,Bay St / Queen St W,64,Cyclists,EB,Midday (10:00-16:00),85
Baseline,13466418,Bay St / Queen St W,64,Cyclists,EB,Morning (08:00-12:00),85
Baseline,13466418,Bay St / Queen St W,64,Cyclists,EB,PM Peak Period (16:00-19:00),55
Baseline,13466418,Bay St / Queen St W,64,Cyclists,WB,14 Hour,244
Baseline,13466418,Bay St / Queen St W,64,Cyclists,WB,24 Hour,283
Baseline,13466418,Bay St / Queen St W,64,Cyclists,WB,Afternoon (12:00-17:00),122
Baseline,13466418,Bay St / Queen St W,64,Cyclists,WB,AM Peak Period (07:00-10:00),35
Baseline,13466418,Bay St / Queen St W,64,Cyclists,WB,Evening (17:00-22:00),67
Baseline,13466418,Bay St / Queen St W,64,Cyclists,WB,Midday (10:00-16:00),126
Baseline,13466418,Bay St / Queen St W,64,Cyclists,WB,Morning (08:00-12:00),59
Baseline,13466418,Bay St / Queen St W,64,Cyclists,WB,PM Peak Period (16:00-19:00),67
Baseline,13466418,Bay St / Queen St W,64,Pedestrians,EB,14 Hour,9864
Baseline,13466418,Bay St / Queen St W,64,Pedestrians,EB,24 Hour,10844
Baseline,13466418,Bay St / Queen St W,64,Pedestrians,EB,Afternoon (12:00-17:00),4511
Baseline,13466418,Bay St / Queen St W,64,Pedestrians,EB,AM Peak Period (07:00-10:00),1685
Baseline,13466418,Bay St / Queen St W,64,Pedestrians,EB,Evening (17:00-22:00),2849
Baseline,13466418,Bay St / Queen St W,64,Pedestrians,EB,Midday (10:00-16:00),4868
Baseline,13466418,Bay St / Queen St W,64,Pedestrians,EB,Morning (08:00-12:00),2667
Baseline,13466418,Bay St / Queen St W,64,Pedestrians,EB,PM Peak Period (16:00-19:00),2721
Baseline,13466418,Bay St / Queen St W,64,Pedestrians,WB,14 Hour,8616
Baseline,13466418,Bay St / Queen St W,64,Pedestrians,WB,24 Hour,9667
Baseline,13466418,Bay St / Queen St W,64,Pedestrians,WB,Afternoon (12:00-17:00),4235
Baseline,13466418,Bay St / Queen St W,64,Pedestrians,WB,AM Peak Period (07:00-10:00),1153
Baseline,13466418,Bay St / Queen St W,64,Pedestrians,WB,Evening (17:00-22:00),2737
Baseline,13466418,Bay St / Queen St W,64,Pedestrians,WB,Midday (10:00-16:00),4225
Baseline,13466418,Bay St / Queen St W,64,Pedestrians,WB,Morning (08:00-12:00),1985
Baseline,13466418,Bay St / Queen St W,64,Pedestrians,WB,PM Peak Period (16:00-19:00),2676
Baseline,13466418,Bay St / Queen St W,64,Vehicles,EB,14 Hour,6046
Baseline,13466418,Bay St / Queen St W,64,Vehicles,EB,24 Hour,8021
Baseline,13466418,Bay St / Queen St W,64,Vehicles,EB,Afternoon (12:00-17:00),2378
Baseline,13466418,Bay St / Queen St W,64,Vehicles,EB,AM Peak Period (07:00-10:00),1192
Baseline,13466418,Bay St / Queen St W,64,Vehicles,EB,Evening (17:00-22:00),2219
Baseline,13466418,Bay St / Queen St W,64,Vehicles,EB,Midday (10:00-16:00),2728
Baseline,13466418,Bay St / Queen St W,64,Vehicles,EB,Morning (08:00-12:00),1743
Baseline,13466418,Bay St / Queen St W,64,Vehicles,EB,PM Peak Period (16:00-19:00),1517
Baseline,13466418,Bay St / Queen St W,64,Vehicles,WB,14 Hour,4542
Baseline,13466418,Bay St / Queen St W,64,Vehicles,WB,24 Hour,5815
Baseline,13466418,Bay St / Queen St W,64,Vehicles,WB,Afternoon (12:00-17:00),1572
Baseline,13466418,Bay St / Queen St W,64,Vehicles,WB,AM Peak Period (07:00-10:00),1247
Baseline,13466418,Bay St / Queen St W,64,Vehicles,WB,Evening (17:00-22:00),1473
Baseline,13466418,Bay St / Queen St W,64,Vehicles,WB,Midday (10:00-16:00),1863
Baseline,13466418,Bay St / Queen St W,64,Vehicles,WB,Morning (08:00-12:00),1549
Baseline,13466418,Bay St / Queen St W,64,Vehicles,WB,PM Peak Period (16:00-19:00),1008
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,14 Hour,977
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,24 Hour,1108
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,Afternoon (12:00-17:00),281
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,AM Peak Period (07:00-10:00),156
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,Evening (17:00-22:00),536
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,Midday (10:00-16:00),222
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,Morning (08:00-12:00),204
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,PM Peak Period (16:00-19:00),518
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,14 Hour,2372
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,24 Hour,2760
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,Afternoon (12:00-17:00),792
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,AM Peak Period (07:00-10:00),408
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,Evening (17:00-22:00),1192
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,Midday (10:00-16:00),792
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,Morning (08:00-12:00),529
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,PM Peak Period (16:00-19:00),965
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,WB,14 Hour,2402
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,WB,24 Hour,2633
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,WB,Afternoon (12:00-17:00),771
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,WB,AM Peak Period (07:00-10:00),823
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,WB,Evening (17:00-22:00),680
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,WB,Midday (10:00-16:00),803
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,WB,Morning (08:00-12:00),862
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,WB,PM Peak Period (16:00-19:00),610
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Vehicles,EB,14 Hour,13021
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Vehicles,EB,24 Hour,17630
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Vehicles,EB,Afternoon (12:00-17:00),5298
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Vehicles,EB,AM Peak Period (07:00-10:00),2221
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Vehicles,EB,Evening (17:00-22:00),5370
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Vehicles,EB,Midday (10:00-16:00),5606
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Vehicles,EB,Morning (08:00-12:00),3151
Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Vehicles,EB,PM Peak Period (16:00-19:00),3803
Baseline,13466536,Bay St / Richmond St W,63,Cyclists,WB,14 Hour,1214
Baseline,13466536,Bay St / Richmond St W,63,Cyclists,WB,24 Hour,1362
Baseline,13466536,Bay St / Richmond St W,63,Cyclists,WB,Afternoon (12:00-17:00),339
Baseline,13466536,Bay St / Richmond St W,63,Cyclists,WB,AM Peak Period (07:00-10:00),457
Baseline,13466536,Bay St / Richmond St W,63,Cyclists,WB,Evening (17:00-22:00),393
Baseline,13466536,Bay St / Richmond St W,63,Cyclists,WB,Midday (10:00-16:00),319
Baseline,13466536,Bay St / Richmond St W,63,Cyclists,WB,Morning (08:00-12:00),478
Baseline,13466536,Bay St / Richmond St W,63,Cyclists,WB,PM Peak Period (16:00-19:00),356
Baseline,13466536,Bay St / Richmond St W,63,Pedestrians,EB,14 Hour,5477
