centreline_id,lf_name,from_to,dir,datetime_bin,volume
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-07 05:00:00,10
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 23:45:00,23
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-12 03:15:00,10
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-07 04:45:00,7
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 23:30:00,29
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-12 03:00:00,13
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-07 04:30:00,18
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 23:15:00,33
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-12 02:45:00,12
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-07 04:15:00,12
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 23:00:00,37
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-12 02:30:00,14
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-07 04:00:00,28
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 22:45:00,26
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-12 02:15:00,18
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-07 03:45:00,35
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 22:30:00,41
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-12 02:00:00,15
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-07 03:30:00,24
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 22:15:00,44
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-12 01:45:00,13
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-07 03:15:00,30
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 22:00:00,39
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-12 01:30:00,24
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-07 03:00:00,19
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 21:45:00,34
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-12 01:15:00,26
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-07 02:45:00,23
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 01:30:00,16
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-12 01:00:00,21
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-07 02:30:00,27
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 01:15:00,21
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-12 00:45:00,27
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-07 02:15:00,31
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 01:00:00,18
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-12 00:30:00,22
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-07 02:00:00,27
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 00:45:00,20
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-12 00:15:00,30
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-07 01:45:00,25
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 00:30:00,22
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-06 14:00:00,42
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-07 01:30:00,19
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 00:15:00,25
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-06 14:15:00,62
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-07 01:15:00,33
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 00:00:00,15
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-06 14:30:00,70
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-07 01:00:00,27
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 21:30:00,48
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-06 14:45:00,74
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-07 00:45:00,33
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 21:15:00,40
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-06 15:00:00,70
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-07 00:30:00,41
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 21:00:00,45
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-06 15:15:00,62
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-07 00:15:00,46
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 20:45:00,40
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-06 15:30:00,66
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-07 00:00:00,39
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 20:30:00,36
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-06 15:45:00,76
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-08 06:00:00,7
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 20:15:00,46
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-06 16:00:00,90
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-08 06:15:00,8
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 20:00:00,44
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-12 12:15:00,53
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-08 06:30:00,13
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 19:45:00,57
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-12 12:00:00,42
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-08 06:45:00,19
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 19:30:00,55
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-12 11:45:00,54
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-08 07:00:00,17
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 19:15:00,44
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-12 11:30:00,51
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-08 07:15:00,18
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 19:00:00,55
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-12 11:15:00,48
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-08 07:30:00,16
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 18:45:00,63
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-12 11:00:00,55
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-08 07:45:00,15
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 18:30:00,71
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-12 10:45:00,54
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-08 08:00:00,20
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 18:15:00,69
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-12 10:30:00,49
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-08 08:15:00,22
1145014,King St E,Berkeley St to Parliament St,EB,2015-11-11 18:00:00,86
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 04:15:00,22
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 20:15:00,103
1145912,King St W,Emily St to Simcoe St,WB,2015-11-06 13:15:00,111
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 04:00:00,29
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 09:15:00,101
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 23:30:00,67
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 00:00:00,81
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 20:00:00,86
1145912,King St W,Emily St to Simcoe St,WB,2015-11-08 09:45:00,60
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 23:45:00,88
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 00:00:00,83
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 23:45:00,71
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 23:30:00,76
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 19:45:00,100
1145912,King St W,Emily St to Simcoe St,WB,2015-11-07 17:30:00,97
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 23:15:00,85
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 00:15:00,75
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 05:15:00,24
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 23:00:00,87
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 19:30:00,104
1145912,King St W,Emily St to Simcoe St,WB,2015-11-06 13:30:00,72
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 05:00:00,23
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 00:30:00,79
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 05:30:00,32
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 04:45:00,18
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 19:15:00,101
1145912,King St W,Emily St to Simcoe St,WB,2015-11-08 18:00:00,81
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 04:30:00,18
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 00:45:00,74
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 05:45:00,33
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 18:00:00,137
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 19:00:00,120
1145912,King St W,Emily St to Simcoe St,WB,2015-11-07 00:00:00,98
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 18:15:00,147
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 01:00:00,72
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 06:00:00,41
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 18:30:00,149
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 18:45:00,138
1145912,King St W,Emily St to Simcoe St,WB,2015-11-06 13:45:00,80
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 18:45:00,144
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 01:15:00,68
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 06:15:00,63
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 19:00:00,106
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 18:30:00,155
1145912,King St W,Emily St to Simcoe St,WB,2015-11-08 18:15:00,87
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 19:15:00,112
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 01:30:00,66
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 06:30:00,58
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 19:30:00,107
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 18:15:00,129
1145912,King St W,Emily St to Simcoe St,WB,2015-11-07 00:15:00,103
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 19:45:00,80
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 01:45:00,52
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 06:45:00,63
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 20:00:00,90
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 18:00:00,148
1145912,King St W,Emily St to Simcoe St,WB,2015-11-06 14:00:00,68
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 20:15:00,108
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 02:00:00,44
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 07:00:00,76
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 20:30:00,90
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 17:45:00,142
1145912,King St W,Emily St to Simcoe St,WB,2015-11-08 18:30:00,91
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 20:45:00,88
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 02:15:00,55
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 07:15:00,85
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 21:00:00,89
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 17:30:00,134
1145912,King St W,Emily St to Simcoe St,WB,2015-11-07 00:30:00,95
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 21:15:00,95
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 02:30:00,45
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 07:30:00,95
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 21:30:00,104
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 17:15:00,131
1145912,King St W,Emily St to Simcoe St,WB,2015-11-06 14:15:00,123
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 21:45:00,88
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 02:45:00,53
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 07:45:00,101
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 22:00:00,83
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 17:00:00,112
1145912,King St W,Emily St to Simcoe St,WB,2015-11-08 18:45:00,73
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 22:15:00,99
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 03:00:00,37
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 08:00:00,116
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 22:30:00,96
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 16:45:00,123
1145912,King St W,Emily St to Simcoe St,WB,2015-11-07 00:45:00,99
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 22:45:00,92
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 03:15:00,31
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 08:15:00,116
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 00:30:00,76
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 16:30:00,111
1145912,King St W,Emily St to Simcoe St,WB,2015-11-06 14:30:00,100
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 00:45:00,74
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 03:30:00,27
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 08:30:00,131
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 01:00:00,79
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 16:15:00,107
1145912,King St W,Emily St to Simcoe St,WB,2015-11-08 19:00:00,76
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 01:15:00,61
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 03:45:00,20
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 08:45:00,128
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 01:30:00,63
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 16:00:00,112
1145912,King St W,Emily St to Simcoe St,WB,2015-11-07 01:00:00,110
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 01:45:00,64
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 04:00:00,16
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 09:00:00,130
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 02:00:00,69
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 15:45:00,106
1145912,King St W,Emily St to Simcoe St,WB,2015-11-06 14:45:00,113
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 02:15:00,55
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 04:15:00,17
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 09:15:00,116
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 02:30:00,49
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 15:30:00,87
1145912,King St W,Emily St to Simcoe St,WB,2015-11-08 17:30:00,69
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 02:45:00,35
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 04:30:00,21
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 09:30:00,109
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 03:00:00,21
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 15:15:00,96
1145912,King St W,Emily St to Simcoe St,WB,2015-11-07 01:15:00,103
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 03:15:00,38
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 04:45:00,17
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 09:45:00,98
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 03:30:00,37
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 15:00:00,116
1145912,King St W,Emily St to Simcoe St,WB,2015-11-06 15:00:00,113
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 03:45:00,19
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 05:00:00,11
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 10:00:00,92
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 00:15:00,91
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 14:45:00,94
1145912,King St W,Emily St to Simcoe St,WB,2015-11-08 17:15:00,78
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 06:15:00,73
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 05:15:00,18
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 10:15:00,100
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 06:00:00,50
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 14:30:00,86
1145912,King St W,Emily St to Simcoe St,WB,2015-11-07 01:30:00,94
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 05:45:00,38
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 05:30:00,27
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 10:30:00,93
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 05:30:00,31
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 14:15:00,113
1145912,King St W,Emily St to Simcoe St,WB,2015-11-06 15:15:00,100
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 05:15:00,23
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 05:45:00,44
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 10:45:00,104
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 15:45:00,111
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 14:00:00,103
1145912,King St W,Emily St to Simcoe St,WB,2015-11-08 17:00:00,56
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 15:30:00,102
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 06:00:00,43
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 11:00:00,105
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 15:15:00,106
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 13:45:00,81
1145912,King St W,Emily St to Simcoe St,WB,2015-11-07 01:45:00,95
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 15:00:00,108
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 06:15:00,52
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 11:15:00,103
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 14:45:00,91
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 13:30:00,86
1145912,King St W,Emily St to Simcoe St,WB,2015-11-06 15:30:00,116
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 14:30:00,94
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 06:30:00,71
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 11:30:00,95
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 14:15:00,97
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 13:15:00,102
1145912,King St W,Emily St to Simcoe St,WB,2015-11-08 21:45:00,63
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 14:00:00,89
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 06:45:00,78
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 15:45:00,100
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 13:45:00,88
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 13:00:00,85
1145912,King St W,Emily St to Simcoe St,WB,2015-11-07 02:00:00,124
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 13:30:00,70
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 07:00:00,90
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 11:45:00,103
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 13:15:00,97
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 12:45:00,119
1145912,King St W,Emily St to Simcoe St,WB,2015-11-06 15:45:00,119
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 13:00:00,105
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 07:15:00,88
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 12:00:00,95
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 12:45:00,96
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 12:30:00,106
1145912,King St W,Emily St to Simcoe St,WB,2015-11-08 22:00:00,43
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 12:30:00,82
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 07:30:00,105
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 12:15:00,115
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 12:15:00,90
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 12:15:00,91
1145912,King St W,Emily St to Simcoe St,WB,2015-11-07 02:15:00,84
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 12:00:00,118
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 07:45:00,112
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 12:30:00,109
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 11:45:00,116
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 12:00:00,98
1145912,King St W,Emily St to Simcoe St,WB,2015-11-06 16:00:00,94
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 11:30:00,103
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 08:00:00,123
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 12:45:00,113
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 11:15:00,124
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 11:45:00,95
1145912,King St W,Emily St to Simcoe St,WB,2015-11-08 22:15:00,53
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 11:00:00,94
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 08:15:00,113
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 13:00:00,93
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 10:45:00,96
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 11:30:00,120
1145912,King St W,Emily St to Simcoe St,WB,2015-11-07 02:30:00,78
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 10:30:00,116
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 08:30:00,131
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 13:15:00,103
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 10:15:00,108
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 23:45:00,63
1145912,King St W,Emily St to Simcoe St,WB,2015-11-06 16:15:00,111
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 10:00:00,109
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 08:45:00,124
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 13:30:00,70
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 09:45:00,96
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 23:30:00,76
1145912,King St W,Emily St to Simcoe St,WB,2015-11-08 22:30:00,49
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 09:30:00,112
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 09:00:00,128
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 15:30:00,116
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 09:15:00,109
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 23:15:00,71
1145912,King St W,Emily St to Simcoe St,WB,2015-11-07 02:45:00,94
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 09:00:00,110
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 09:30:00,97
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 15:15:00,112
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 08:45:00,118
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 23:00:00,95
1145912,King St W,Emily St to Simcoe St,WB,2015-11-06 16:30:00,111
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 08:30:00,109
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 09:45:00,103
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 18:15:00,143
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 08:15:00,122
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 22:45:00,88
1145912,King St W,Emily St to Simcoe St,WB,2015-11-08 19:15:00,59
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 08:00:00,131
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 10:00:00,91
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 15:00:00,92
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 07:45:00,102
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 22:30:00,85
1145912,King St W,Emily St to Simcoe St,WB,2015-11-07 03:00:00,79
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 07:30:00,99
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 15:45:00,123
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 14:45:00,97
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 07:15:00,88
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 22:15:00,77
1145912,King St W,Emily St to Simcoe St,WB,2015-11-06 16:45:00,121
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 07:00:00,90
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 15:30:00,126
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 18:45:00,133
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 06:45:00,71
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 22:00:00,103
1145912,King St W,Emily St to Simcoe St,WB,2015-11-08 19:30:00,59
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 06:30:00,59
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 17:30:00,128
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 18:00:00,148
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 16:00:00,98
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 21:45:00,103
1145912,King St W,Emily St to Simcoe St,WB,2015-11-07 03:15:00,83
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 16:15:00,110
1145912,King St W,Emily St to Simcoe St,WB,2015-11-12 17:15:00,134
1145912,King St W,Emily St to Simcoe St,WB,2015-11-09 03:00:00,35
1145912,King St W,Emily St to Simcoe St,WB,2015-11-10 16:30:00,107
1145912,King St W,Emily St to Simcoe St,WB,2015-11-11 21:30:00,88
1145912,King St W,Emily St to Simcoe St,WB,2015-11-06 17:00:00,120
